11-beta-hydroxylase deficiency							
12q14 microdeletion syndrome							
15q11.2 microdeletion							
Panuveitis							
Papillary cystadenocarcinoma							
Papillary renal cell carcinoma	Papillary renal cell carcinoma	papillary renal cell carcinoma	Orphanet_2913				
Papillary thyroid carcinoma	Papillary thyroid carcinoma	papillary thyroid carcinoma	EFO_0003063				
Papillon Lefevre syndrome							
Paracoccidioidomycosis							
Paraganglioma and gastric stromal sarcoma	Paraganglioma and gastric stromal sarcoma	Carney-Stratakis syndrome	Orphanet_2254				
Paragonimiasis	Parapsoriasis	parapsoriasis	Orphanet_97249				
Parainfluenza virus type 3							
"Paralysis agitans, juvenile, of Hunt"							
Paramyotonia congenita							
"Paranasal sinus cancer, adult"							
Paraneoplastic cerebellar degeneration							
Paraneoplastic Neurologic Disorders							
Parapsoriasis							
Parastremmatic dwarfism	Parastremmatic dwarfism	Parastremmatic dwarfism	Orphanet_166063				
Parathyroid carcinoma	Parathyroid carcinoma	Parathyroid Gland Carcinoma	Orphanet_166068				
PARC syndrome							
Paris-Trousseau thrombocytopenia							
Parkes Weber syndrome	Parkes Weber syndrome	Parkes Weber syndrome	Orphanet_166073				
Parkinson disease type 3							
Parkinson disease type 9							
Paroxysmal cold hemoglobinuria							
Paroxysmal exertion-induced dyskinesia							
Paroxysmal extreme pain disorder	Paroxysmal extreme pain disorder	Paroxysmal extreme pain disorder	Orphanet_294963				
Paroxysmal hemicrania							
Paroxysmal kinesigenic choreoathetosis							
Paroxysmal nocturnal hemoglobinuria							
Paroxysmal ventricular fibrillation							
Paroxysomal nonkinesigenic dyskinesia							
Parsonage Turner syndrome							
Partial androgen insensitivity syndrome	Partial androgen insensitivity syndrome	Partial androgen insensitivity syndrome	Orphanet_735				
Partial deletion of the short arm of chromosome 3							
Partial deletion of Y							
Partington syndrome	Partington syndrome	Partington syndrome	Orphanet_79152				
PASLI disease							
Patent ductus arteriosus	Patent ductus arteriosus	"persistent fetal circulation syndrome, Patent ductus arteriosus"	Orphanet_79152				
Patent ductus venosus							
Paternal uniparental disomy of chromosome 14							
Patterned dystrophy of retinal pigment epithelium	Patterned dystrophy of retinal pigment epithelium	Pattern dystrophy	Orphanet_101330				
Patterson-Stevenson-Fontaine syndrome							
Patulous Eustachian Tube - Not a rare disease							
PCDH19-related female-limited epilepsy							
Pearson syndrome							
Pectus carinatum	Pectus carinatum	Pectus carinatum	Orphanet_88628				
Pediatric autoimmune neuropsychiatric disorders associated with Streptococcus infections							
Pediatric Crohn's disease							
Pediatric multiple sclerosis							
Pediatric T-cell leukemia							
Pediatric ulcerative colitis							
Peeling skin syndrome	Peeling skin syndrome	Peeling skin syndrome	Orphanet_612				
PEHO syndrome	PEHO syndrome	PEHO syndrome	Orphanet_739				
Pelger-Huet anomaly	Pelger-Huet anomaly	Pelger-Huet anomaly	Orphanet_2957				
Pelizaeus-Merzbacher disease	Pelizaeus-Merzbacher disease	Pelizaeus-Merzbacher disease	Orphanet_79410				
Pelvic dysplasia arthrogryposis of lower limbs							
Pemphigus vulgaris	Pemphigus vulgaris	pemphigus vulgaris	MONDO_0044887				
Pendred syndrome	Pendred syndrome	Pendred syndrome	Orphanet_244				
"Penile cancer, adult"							
Pentalogy of Cantrell							
Pentosuria							
"Periodic fever, aphthous stomatitis, pharyngitis and adenitis"							
Periodontal Ehlers-Danlos syndrome							
Peripartum cardiomyopathy							
Peripheral resistance to thyroid hormones							
Peripheral T-cell lymphoma	Peripheral T-cell lymphoma	unspecified peripheral T-cell lymphoma	EFO_1000491				
Periventricular heterotopia	Periventricular heterotopia	Periventricular nodular heterotopia	EFO_0008519				
Periventricular leukomalacia	Periventricular leukomalacia	periventricular leukomalacia	Orphanet_35689				
Perlman syndrome	Perlman syndrome	Perlman syndrome	Orphanet_98977				
Permanent neonatal diabetes mellitus	Permanent neonatal diabetes mellitus	Permanent neonatal diabetes mellitus	Orphanet_189439				
Peroxisomal biogenesis disorders	Peroxisomal biogenesis disorders	Peroxisomal disease	EFO_0009053				
Peroxisome disorders - Not a rare disease							
Perrault syndrome	Perrault syndrome	Perrault syndrome	EFO_0004268				
Perry syndrome	Perry syndrome	Perry syndrome	Orphanet_3042				
Persistent Mullerian duct syndrome							
Peters anomaly	Peters anomaly	Peters anomaly	Orphanet_871				
Peters plus syndrome	Peters plus syndrome	Peters plus syndrome	Orphanet_871				
Peutz-Jeghers syndrome	Peutz-Jeghers syndrome	Peutz-Jeghers syndrome	Orphanet_871				
Pfeiffer Mayer syndrome							
Pfeiffer Palm Teller syndrome							
Pfeiffer syndrome	Pfeiffer syndrome	Pfeiffer syndrome	Orphanet_172				
Pfeiffer Tietze Welte syndrome							
Pfeiffer-type cardiocranial syndrome							
PGM1-CDG							
PGM3-CDG							
PHACE syndrome	PHACE syndrome	PHACE syndrome	Orphanet_172				
PHAVER syndrome							
Phenobarbital antenatal exposure							
Phenylketonuria	Phenylketonuria	Phenylketonuria	Orphanet_2762				
Pheochromocytoma	Pheochromocytoma	Hereditary pheochromocytoma-paraganglioma	Orphanet_1159				
Pheochromocytoma-islet cell tumor syndrome							
Philadelphia-negative chronic myeloid leukemia							
Phocomelia ectrodactyly deafness sinus arrhythmia							
Phosphoglycerate kinase deficiency							
Phosphoglycerate mutase deficiency							
Phosphoribosylpyrophosphate synthetase superactivity	Phosphoribosylpyrophosphate synthetase superactivity	Phosphoribosylpyrophosphate synthetase superactivity	Orphanet_742				
Phosphoserine aminotransferase deficiency	Phosphoserine aminotransferase deficiency	Phosphoserine aminotransferase deficiency	Orphanet_71526				
Photosensitive epilepsy							
Phyllodes tumor of the breast							
Phyllodes tumor of the prostate							
Piebaldism	Piebaldism	Piebaldism	Orphanet_35				
Pierre Robin sequence							
Pierre Robin sequence with pectus excavatum and rib and scapular anomalies							
Pierson syndrome	Pierson syndrome	Pierson syndrome	Orphanet_743				
Pigmented purpuric dermatosis							
Pigmented villonodular synovitis							
Pili annulati							
Pili torti							
Pili torti developmental delay neurological abnormalities	Pili torti developmental delay neurological abnormalities	"C1849811, 261990"	Orphanet_744				
Pillay syndrome							
Pilocytic astrocytoma	Pilocytic astrocytoma	astrocytoma	Orphanet_2969				
Pilodental dysplasia with refractive errors							
Pilomatrixoma	Pilomatrixoma	Pilomatrixoma	Orphanet_3250				
Pineal parenchymal tumors of intermediate differentiation							
Pineoblastoma	Pineoblastoma	Pineoblastoma	Orphanet_2970				
Pinheiro Freire-Maia Miranda syndrome							
Piriformis syndrome							
Pitt-Hopkins syndrome	Pitt-Hopkins syndrome	Pitt-Hopkins syndrome	Orphanet_52530				
Pitt-Hopkins-like syndrome							
Pituitary cancer	Pituitary cancer	pituitary cancer	Orphanet_750				
Pituitary dwarfism with large sella turcica							
"Pituitary hormone deficiency, combined 3"	"Pituitary hormone deficiency, combined 3"	Non-acquired combined pituitary hormone deficiency-sensorineural hearing loss-spine abnormalities syndrome	Orphanet_398088				
"Pituitary hormone deficiency, combined 4"	"Pituitary hormone deficiency, combined 4"	"Combined pituitary hormone deficiencies, genetic forms"	Orphanet_97593				
Pituitary stalk interruption syndrome	Pituitary stalk interruption syndrome	Pituitary stalk interruption syndrome	Orphanet_94089				
Pityriasis lichenoides							
Pityriasis lichenoides chronica							
Pityriasis lichenoides et varioliformis acuta							
Pityriasis rubra pilaris	Pityriasis rubra pilaris	Pityriasis rubra pilaris	Orphanet_79444				
Plagiocephaly							
Plasma cell leukemia	Plasma cell leukemia	plasma cell neoplasm	Orphanet_2971				
Plasmablastic lymphoma							
Plasmacytoma	Plasmacytoma	plasmacytoma	Orphanet_79445				
Plasminogen activator inhibitor type 1 deficiency	Plasminogen activator inhibitor type 1 deficiency	Congenital plasminogen activator inhibitor type 1 deficiency	Orphanet_758				
Platelet storage pool deficiency							
Platyspondylic lethal skeletal dysplasia Torrance type	Platyspondylic lethal skeletal dysplasia Torrance type	"Platyspondylic dysplasia, Torrance type"	Orphanet_758				
Pleoconial myopathy with salt craving							
Pleomorphic xanthoastrocytoma	Pleomorphic xanthoastrocytoma	pleomorphic xanthoastrocytoma	Orphanet_60025				
Pleuroparenchymal fibroelastosis							
Pleuropulmonary blastoma	Pleuropulmonary blastoma	Pleuropulmonary blastoma	"265150, Orphanet_1208, C0344975"				
Plexosarcoma							
Plummer Vinson syndrome							
PMM2-CDG (CDG-Ia)							
Pneumocystosis							
POEMS syndrome							
Poikiloderma with neutropenia	Poikiloderma with neutropenia	Poikiloderma with neutropenia	MONDO_0008343				
Poland syndrome							
Poliomyelitis							
POLR3-Related Leukodystrophy							
Polyarteritis nodosa	Polyarteritis nodosa	Polyarteritis nodosa	HP_0001642				
Polycystic bone disease							
Polycystic kidney disease - Not a rare disease							
"Polycystic kidneys, severe infantile with tuberous sclerosis"							
Polycystic lipomembranous osteodysplasia with sclerosing leukoencephalopathy	Polycystic lipomembranous osteodysplasia with sclerosing leukoencephalopathy	Nasu-Hakola disease	Orphanet_760				
Polycystic liver disease	Polycystic liver disease	Isolated polycystic liver disease	Orphanet_763				
Polycystic ovarian syndrome - Not a rare disease							
Polycythemia vera	Polycythemia vera	polycythemia vera	EFO_0006835				
Polydactyly	Polydactyly	Non-syndromic polydactyly	Orphanet_69126				
Polydactyly myopia syndrome							
Polyembryoma							
Polymorphous low-grade adenocarcinoma							
Polymyositis	Polymyositis	polymyositis	Orphanet_79096				
Polyneuropathy-intellectual disability-acromicria-premature menopause syndrome							
Polyomavirus allograft nephropathy							
Polyosteolysis/hyperostosis syndrome							
"Polyostotic osteolytic dysplasia, hereditary expansile"							
Polysyndactyly cardiac malformation							
Pontine tegmental cap dysplasia							
Pontocerebellar hypoplasia							
Pontocerebellar hypoplasia type 1	Pontocerebellar hypoplasia type 1	Pontocerebellar hypoplasia type 1	Orphanet_3006				
Pontocerebellar hypoplasia type 2							
Pontocerebellar hypoplasia type 3	Pontocerebellar hypoplasia type 3	Pontocerebellar hypoplasia type 3	Orphanet_3008				
Pontocerebellar hypoplasia type 4	Pontocerebellar hypoplasia type 4	Pontocerebellar hypoplasia type 4	Orphanet_765				
Pontocerebellar hypoplasia type 5	Pontocerebellar hypoplasia type 5	Pontocerebellar hypoplasia type 5	Orphanet_79246				
Pontocerebellar hypoplasia type 6	Pontocerebellar hypoplasia type 6	Pontocerebellar hypoplasia type 6	Orphanet_766				
Popliteal pterygium syndrome	Popliteal pterygium syndrome	Popliteal pterygium syndrome	Orphanet_220436				
"Popliteal pterygium syndrome, Bartsocas-Papas type"							
Porokeratosis of Mibelli	Porokeratosis of Mibelli	Porokeratosis of Mibelli	Orphanet_769				
"Porokeratosis, disseminated superficial actinic 1"	"Porokeratosis, disseminated superficial actinic 1"	Disseminated superficial actinic porokeratosis	Orphanet_1832				
"Porokeratosis, disseminated superficial actinic 2"	"Porokeratosis, disseminated superficial actinic 2"	Disseminated superficial actinic porokeratosis	Orphanet_3021				
Porphyria cutanea tarda	Porphyria cutanea tarda	Porphyria cutanea tarda	Orphanet_773				
Post Polio syndrome							
Posterior column ataxia							
Posterior column ataxia with retinitis pigmentosa	Posterior column ataxia with retinitis pigmentosa	Posterior column ataxia-retinitis pigmentosa syndrome	Orphanet_1475				
Posterior uveitis							
"Postnatal progressive microcephaly, seizures, and brain atrophy"							
Postorgasmic illness syndrome							
Postural orthostatic tachycardia syndrome - Not a rare disease							
Potassium aggravated myotonia	Potassium aggravated myotonia	Potassium-aggravated myotonia	Orphanet_140969				
Potato nose							
Potocki-Lupski syndrome							
Potocki-Shaffer syndrome							
Potter sequence							
PPM-X syndrome							
"Prader-Willi habitus, osteopenia, and camptodactyly"							
Prader-Willi syndrome	Prader-Willi syndrome	Prader-Willi syndrome	Orphanet_3242				
"Preaxial deficiency, postaxial polydactyly and hypospadias"	"Preaxial deficiency, postaxial polydactyly and hypospadias"	Guttmacher syndrome	Orphanet_33355				
Preaxial polydactyly type 1							
Preaxial polydactyly type 2							
Preaxial polydactyly type 3							
Preaxial polydactyly type 4							
"Prekallikrein deficiency, congenital"							
Premature aging Okamoto type							
Pretibial epidermolysis bullosa	Pretibial epidermolysis bullosa	Pretibial dystrophic epidermolysis bullosa	Orphanet_49382				
Primary amebic meningoencephalitis							
Primary angiitis of the central nervous system							
Primary basilar impression							
Primary biliary cholangitis							
Primary carnitine deficiency							
Primary central nervous system lymphoma	Primary central nervous system lymphoma	central nervous system non-hodgkin lymphoma	Orphanet_71862				
Primary ciliary dyskinesia	Primary ciliary dyskinesia	Primary ciliary dyskinesia	Orphanet_71862				
Primary cutaneous amyloidosis							
Primary effusion lymphoma	Primary effusion lymphoma	Primary Effusion Lymphoma	Orphanet_791				
Primary familial and congenital polycythemia							
Primary Familial Brain Calcification							
Primary hyperaldosteronism - Not a rare disease	Primary hyperparathyroidism	primary hyperparathyroidism	Orphanet_790				
Primary hyperoxaluria type 1							
Primary hyperoxaluria type 2							
Primary hyperoxaluria type 3							
Primary hyperparathyroidism							
Primary hypomagnesemia with secondary hypocalcemia							
Primary intestinal lymphangiectasia							
Primary lateral sclerosis	Primary lateral sclerosis	Primary lateral sclerosis	EFO_1001158				
Primary liver cancer							
Primary malignant melanoma of the cervix							
Primary malignant melanoma of the conjunctiva							
Primary melanoma of the central nervous system							
Primary open angle glaucoma juvenile onset 1	Primary open angle glaucoma juvenile onset 1	Juvenile glaucoma	Orphanet_778				
Primary orthostatic tremor							
Primary pigmented nodular adrenocortical disease	Primary pigmented nodular adrenocortical disease	Primary pigmented nodular adrenocortical disease	Orphanet_3088				
Primary progressive aphasia	Primary progressive aphasia	Primary progressive aphasia	MONDO_0013276				
Primary release disorder of platelets							
Primary sclerosing cholangitis	Primary sclerosing cholangitis	sclerosing cholangitis	MONDO_0019432				
Primrose syndrome	Primrose syndrome	Intellectual disability-cataracts-calcified pinnae-myopathy syndrome	Orphanet_309789				
Progeria							
Progeroid short stature with pigmented nevi							
Progeroid syndrome Petty type							
Prognathism mandibular							
Progressive bifocal chorioretinal atrophy							
Progressive bulbar palsy							
Progressive deafness with stapes fixation							
Progressive encephalomyelitis with rigidity and myoclonus							
"Progressive external ophthalmoplegia, autosomal recessive 1"							
Progressive familial heart block type 1A	Progressive familial heart block type 1A	Familial progressive cardiac conduction defect	Orphanet_140976				
Progressive familial heart block type 1B	Progressive familial heart block type 1B	Familial progressive cardiac conduction defect	Orphanet_3102				
Progressive familial heart block type 2	Progressive familial heart block type 2	Familial progressive cardiac conduction defect	MONDO_0008387				
Progressive familial intrahepatic cholestasis 1	Progressive familial intrahepatic cholestasis 1	Progressive familial intrahepatic cholestasis	Orphanet_97238				
Progressive familial intrahepatic cholestasis type 2							
Progressive familial intrahepatic cholestasis type 3							
Progressive familial intrahepatic cholestasis-4	Progressive familial intrahepatic cholestasis-4	Progressive familial intrahepatic cholestasis	Orphanet_3103				
Progressive hemifacial atrophy							
Progressive multifocal leukoencephalopathy							
Progressive non-fluent aphasia							
Progressive osseous heteroplasia	Progressive osseous heteroplasia	Progressive osseous heteroplasia	Orphanet_97360				
Progressive pseudorheumatoid dysplasia	Progressive pseudorheumatoid dysplasia	Progressive pseudorheumatoid arthropathy of childhood	Orphanet_353298				
Prolactinoma							
Prolidase deficiency	Prolidase deficiency	Prolidase deficiency	Orphanet_2909				
Proliferating trichilemmal cyst							
Proopiomelanocortin deficiency	Proopiomelanocortin deficiency	Obesity due to pro-opiomelanocortin deficiency	Orphanet_3111				
Propionic acidemia	Propionic acidemia	Propionic acidemia	EFO_0008418				
Prostatic malacoplakia associated with prostatic abscess							
Protein C deficiency - Not a rare disease							
Protein S deficiency	Protein S deficiency	Severe hereditary thrombophilia due to congenital protein S deficiency	Orphanet_813				
Proteus syndrome	Proteus syndrome	Proteus syndrome	Orphanet_794				
Proteus-like syndrome	Proteus-like syndrome	Proteus-like syndrome	Orphanet_796				
Prothrombin deficiency							
Proud syndrome							
Proximal chromosome 18q deletion syndrome							
Proximal symphalangism	Proximal symphalangism	Proximal symphalangism	Orphanet_2036				
Prune belly syndrome	Prune belly syndrome	Prune belly syndrome	Orphanet_85146				
Pruritic urticarial papules plaques of pregnancy							
Pseudo Pelger-Huet anomaly							
Pseudo-Von Willebrand disease	Pseudo-Von Willebrand disease	Pseudo-von Willebrand disease	Orphanet_398069				
Pseudoachondroplasia	Pseudoachondroplasia	Pseudoachondroplasia	Orphanet_1830				
Pseudoainhum							
Pseudoaminopterin syndrome							
Pseudocholinesterase deficiency							
Pseudodiastrophic dysplasia							
Pseudohyperkalemia Cardiff	Pseudohyperkalemia Cardiff	Hereditary cryohydrocytosis with normal stomatin	"Orphanet_3137, Orphanet_79281, Orphanet_79279"				
Pseudohypoaldosteronism type 2							
Pseudohypoparathyroidism	Pseudohypoparathyroidism	Pseudohypoparathyroidism	Orphanet_798				
Pseudohypoparathyroidism type 1A							
Pseudohypoparathyroidism type 1B	Pseudohypoparathyroidism type 1B	Pseudohypoparathyroidism type 1B	EFO_1001475				
Pseudohypoparathyroidism type 1C	Pseudohypoparathyroidism type 1C	Pseudohypoparathyroidism type 1C	Orphanet_799				
Pseudohypoparathyroidism type 2							
Pseudomyxoma peritonei							
Pseudoneonatal adrenoleukodystrophy	Pseudoneonatal adrenoleukodystrophy	Peroxisomal acyl-CoA oxidase deficiency	Orphanet_3144				
Pseudopelade of Brocq							
Pseudoprogeria syndrome							
Pseudopseudohypoparathyroidism	Pseudopseudohypoparathyroidism	Pseudopseudohypoparathyroidism	Orphanet_93921				
Pseudotrisomy 13 syndrome							
Pseudoxanthoma elasticum	Pseudoxanthoma elasticum	Pseudoxanthoma elasticum	Orphanet_806				
"Pseudoxanthoma elasticum, forme fruste"	"Pseudoxanthoma elasticum, forme fruste"	Pseudoxanthoma elasticum	Orphanet_808				
Psoriatic juvenile idiopathic arthritis							
Pterygium colli mental retardation digital anomalies							
Pterygium of the conjunctiva and cornea							
Ptosis strabismus ectopic pupils							
Pudendal Neuralgia							
Pulmonary alveolar microlithiasis	Pulmonary alveolar microlithiasis	Pulmonary alveolar microlithiasis	Orphanet_1369				
Pulmonary arterial hypertension							
Pulmonary arterio-veinous fistula							
Pulmonary atresia with intact ventricular septum	Pulmonary atresia with intact ventricular septum	"265150, Pulmonary atresia-intact ventricular septum syndrome, C0344975"	Orphanet_70595				
Pulmonary atresia with ventricular septal defect	Pulmonary atresia with ventricular septal defect	pulmonary atresia with ventricular septal defect	Orphanet_70594				
Pulmonary sequestration							
Pulmonary valve stenosis							
Pulmonary vein stenosis							
Pulmonary venoocclusive disease							
Pulmonic stenosis	Pulmonic stenosis	Pulmonic stenosis	Orphanet_139466				
Punctate inner choroidopathy							
Punctate palmoplantar keratoderma type 2							
Punctate palmoplantar keratoderma type I							
Pure autonomic failure							
Purine nucleoside phosphorylase deficiency	Purine nucleoside phosphorylase deficiency	Purine nucleoside phosphorylase deficiency	Orphanet_199343				
Purpura simplex - Not a rare disease							
Pustulosis palmaris et plantaris							
Pycnodysostosis	Pycnodysostosis	Pycnodysostosis	Orphanet_85165				
Pyknoachondrogenesis							
Pyle disease							
Pyoderma gangrenosum	Pyoderma gangrenosum	pyoderma gangrenosum	Orphanet_275				
"Pyogenic arthritis, pyoderma gangrenosum and acne"	"Pyogenic arthritis, pyoderma gangrenosum and acne"	Pyogenic arthritis-pyoderma gangrenosum-acne syndrome	Orphanet_183660				
Pyogenic granuloma - Not a rare disease							
Pyramidal molars-abnormal upper lip syndrome							
Pyridoxal 5'-phosphate-dependent epilepsy	Pyridoxal 5'-phosphate-dependent epilepsy	Pyridoxal phosphate-responsive seizures	Orphanet_86788				
Pyridoxine-dependent epilepsy	Pyridoxine-dependent epilepsy	Pyridoxine-dependent epilepsy	EFO_1000785				
Pyropoikilocytosis hereditary							
Pyruvate carboxylase deficiency	Pyruvate carboxylase deficiency	Pyruvate carboxylase deficiency	Orphanet_93269				
Pyruvate dehydrogenase complex deficiency	Pyruvate dehydrogenase complex deficiency	Pyruvate dehydrogenase deficiency	Orphanet_3163				
Pyruvate dehydrogenase phosphatase deficiency	Pyruvate dehydrogenase phosphatase deficiency	Pyruvate dehydrogenase phosphatase deficiency	Orphanet_2462				
Pyruvate kinase deficiency	Pyruvate kinase deficiency	Hemolytic anemia due to red cell pyruvate kinase deficiency	Orphanet_811				
Qazi Markouizos syndrome							
Quebec platelet disorder	Quebec platelet disorder	Quebec platelet disorder	Orphanet_309294				
Quinquaud's decalvans folliculitis							
Rabies							
Rabson-Mendenhall syndrome	Rabson-Mendenhall syndrome	Rabson-Mendenhall syndrome	Orphanet_87876				
Radial defect Robin sequence							
Radial ray agenesis							
Radial ray hypoplasia choanal atresia							
Radiation induced angiosarcoma of the breast							
Radiation induced brachial plexopathy							
Radiation induced cancer							
Radiation induced meningioma							
Radio renal syndrome							
Radio-ulnar synostosis type 1 - See Congenital radioulnar synostosis							
Radio-ulnar synostosis type 2 - See Congenital radioulnar synostosis							
Radioulnar synostosis-microcephaly-scoliosis syndrome							
Radius absent anogenital anomalies							
Raine syndrome	Raine syndrome	Lethal osteosclerotic bone dysplasia	Orphanet_232				
Ramon Syndrome							
Ramos Arroyo Clark syndrome							
Rapadilino syndrome	Rapadilino syndrome	RAPADILINO syndrome	Orphanet_373				
Rapid-onset dystonia-parkinsonism							
Rare adenocarcinoma of the breast							
Rasmussen encephalitis							
Rasmussen Johnsen Thomsen syndrome							
Reactive arthritis							
Reardon Wilson Cavanagh syndrome							
Recessive dystrophic epidermolysis bullosa-generalized other							
Recombinant chromosome 8 syndrome							
Recurrent respiratory papillomatosis							
Red cell phospholipid defect with hemolysis							
Red skin pigment anomaly of New Guinea							
Reducing body myopathy							
Reese retinal dysplasia							
Refsum disease	Refsum disease	Refsum disease	Orphanet_2882				
Refsum disease with increased pipecolic acidemia							
"Refsum disease, infantile form"							
Relapsing polychondritis							
Renal agenesis							
Renal cell carcinoma 4							
Renal coloboma syndrome	Renal coloboma syndrome	Renal coloboma syndrome	"C0037221, PS306955"				
Renal dysplasia-limb defects syndrome							
"Renal dysplasia, retinal pigmentary dystrophy, cerebellar ataxia and skeletal dysplasia"	"Renal dysplasia, retinal pigmentary dystrophy, cerebellar ataxia and skeletal dysplasia"	Saldino-Mainzer syndrome	Orphanet_816				
Renal glycosuria							
Renal hypomagnesemia 2							
Renal hypomagnesemia-6							
Renal hypouricemia							
Renal medullary carcinoma							
Renal nutcracker syndrome							
Renal tubular acidosis with deafness							
Renal tubular dysgenesis							
"Renal tubulopathy, diabetes mellitus, and cerebellar ataxia due to duplication of mitochondrial DNA"							
Renier Gabreels Jasper syndrome							
Renoprival hypertension							
Renpenning syndrome	Renpenning syndrome	Renpenning syndrome	EFO_0000702				
"Respiratory distress syndrome, infant"							
"Restless legs syndrome, susceptibility to, 1 - See Restless legs syndrome"							
"Restless legs syndrome, susceptibility to, 2 - See Restless legs syndrome"							
"Restless legs syndrome, susceptibility to, 3 - See Restless legs syndrome"							
"Restless legs syndrome, susceptibility to, 4 - See Restless legs syndrome"							
"Restless legs syndrome, susceptibility to, 5 - See Restless legs syndrome"							
"Restless legs syndrome, susceptibility to, 6 - See Restless legs syndrome"							
Reticular dysgenesis	Reticular dysgenesis	Reticular dysgenesis	Orphanet_178355				
Retinal arterial macroaneurysm with supravalvular pulmonic stenosis							
Retinal cone dystrophy 1							
Retinal cone dystrophy 2							
Retinal cone dystrophy 3A	Retinal cone dystrophy 3A	Achromatopsia	Orphanet_818				
Retinal cone dystrophy 3B	Retinal cone dystrophy 3B	Inherited retinal disorder	Orphanet_819				
Retinal cone dystrophy 4	Retinal cone dystrophy 4	Inherited retinal disorder	Orphanet_820				
"Retinal degeneration with nanophthalmos, cystic macular degeneration, and angle closure glaucoma"							
Retinal vasculopathy with cerebral leukodystrophy							
Retinitis pigmentosa	Retinitis pigmentosa	Retinitis pigmentosa	Orphanet_91496				
Retinitis pigmentosa 1 - See Retinitis pigmentosa							
Retinitis Pigmentosa 11 - See Retinitis pigmentosa							
Retinitis pigmentosa 12 - See Retinitis pigmentosa							
Retinitis Pigmentosa 13 - See Retinitis pigmentosa							
Retinitis Pigmentosa 14 - See Retinitis pigmentosa							
Retinitis Pigmentosa 15 - See Retinitis pigmentosa							
Retinitis Pigmentosa 17 - See Retinitis pigmentosa							
Retinitis Pigmentosa 18 - See Retinitis pigmentosa							
Retinitis Pigmentosa 19 - See Retinitis pigmentosa							
Retinitis Pigmentosa 20 - See Retinitis pigmentosa							
Retinitis Pigmentosa 22 - See Retinitis pigmentosa							
Retinitis Pigmentosa 23 - See Retinitis pigmentosa							
Retinitis Pigmentosa 24 - See Retinitis pigmentosa							
Retinitis Pigmentosa 25 - See Retinitis pigmentosa							
Retinitis Pigmentosa 26 - See Retinitis pigmentosa							
Retinitis Pigmentosa 28 - See Retinitis pigmentosa							
Retinitis pigmentosa 29 - See Retinitis pigmentosa							
Retinitis pigmentosa 3 - See Retinitis pigmentosa							
Retinitis Pigmentosa 30 - See Retinitis pigmentosa							
Retinitis Pigmentosa 31 - See Retinitis pigmentosa							
Retinitis Pigmentosa 32 - See Retinitis pigmentosa							
Retinitis Pigmentosa 33 - See Retinitis pigmentosa							
Retinitis Pigmentosa 34 - See Retinitis pigmentosa							
Retinitis Pigmentosa 35 - See Retinitis pigmentosa							
Retinitis Pigmentosa 36 - See Retinitis pigmentosa							
Retinitis Pigmentosa 4 - See Retinitis pigmentosa							
Retinitis Pigmentosa 41 - See Retinitis pigmentosa							
Retinitis Pigmentosa 6 - See Retinitis pigmentosa							
Retinitis Pigmentosa 7 - See Retinitis pigmentosa							
Retinitis Pigmentosa 9 - See Retinitis pigmentosa							
Retinitis pigmentosa-intellectual disability-deafness-hypogonadism syndrome							
Retinoblastoma	Retinoblastoma	Retinoblastoma	Orphanet_3063				
Retinopathy of prematurity	Retinopathy of prematurity	retinopathy of prematurity	EFO_0000691				
Retinopathy pigmentary mental retardation							
Retroperitoneal fibrosis							
Retroperitoneal liposarcoma							
Rett syndrome	Rett syndrome	Rett syndrome	Orphanet_821				
Reversible cerebral vasoconstriction syndrome							
Revesz syndrome	Revesz syndrome	Revesz syndrome	Orphanet_98				
Reynolds syndrome	Reynolds syndrome	Reynolds syndrome	Orphanet_99013				
RFT1-CDG (CDG-In)							
Rh deficiency syndrome							
Rhabdoid tumor							
Rhabdomyomatous mesenchymal hamartoma							
Rhabdomyosarcoma alveolar							
Rhabdomyosarcoma embryonal							
Rheumatoid factor-negative juvenile idiopathic arthritis	Rheumatoid factor-negative juvenile idiopathic arthritis	rheumatoid factor-negative juvenile idiopathic arthritis	Orphanet_100991				
Rhizomelic chondrodysplasia punctata type 1	Rhizomelic chondrodysplasia punctata type 1	Rhizomelic chondrodysplasia punctata type 1	Orphanet_100993				
Rhizomelic chondrodysplasia punctata type 2 - See Rhizomelic chondrodysplasia punctata							
Rhizomelic chondrodysplasia punctata type 3 - See Rhizomelic chondrodysplasia punctata							
Rhizomelic dysplasia Patterson Lowry type							
Rhizomelic syndrome							
RHYNS syndrome	RHYNS syndrome	RHYNS syndrome	Orphanet_100994				
Ribbing disease							
Riboflavin transporter deficiency							
Richards-Rundle syndrome							
Richieri Costa Da Silva syndrome							
Richieri Costa Pereira syndrome	Richieri Costa Pereira syndrome	Richieri Costa-Pereira syndrome	Orphanet_100996				
Richter syndrome							
Rickets							
Right ventricle hypoplasia							
Rigid spine syndrome							
Ring chromosome 1							
Ring chromosome 10							
Ring chromosome 11							
Ring chromosome 12							
Ring chromosome 13							
Ring chromosome 14							
Ring chromosome 15							
Ring chromosome 16							
Ring chromosome 17							
Ring chromosome 18							
Ring chromosome 19							
Ring chromosome 2							
Ring chromosome 20							
Ring chromosome 21							
Ring chromosome 22							
Ring chromosome 3							
Ring chromosome 4							
Ring chromosome 5							
Ring chromosome 6							
Ring chromosome 7							
Ring chromosome 8							
Ring chromosome 9							
